Speaker,Dialogue
howard,"I tell you, we're out-gunned. Do you want to lose the whole fleet? RALEIGH Break their formation and we have"
hatton,t would be wise to withdraw to safer ground.
elizabeth,Then we must act.
elizabeth,So let us sound the advance and
soldiers,Aye!
hatton,He was told not to risk any more ships of the fleet.
omitted,140                                                               140
walsingham,Not enough.
drake,Four.
raleigh,Not enough. He turns his face towards the coast of England. He speaks
omitted,"149                                                                 149  RENUMBERED- SEE SCENE 147A 150                                                                 150  EXT. ENGLISH CHANNEL - NIGHT 151                                                                 151 Raging waves, black sea. The howl of the storm, the rending of breaking timbers, the screams of drowning men. Somewhere out there, tiny in the vast seascape, the Armada is being smashed into oblivion."
omitted,155                                                                155
elizabeth,Francis. My old friend.
agent 3,I come from your brother.
william,What does he want?
agent 3,He asks your forgiveness.
william,My forgiveness?
walsingham,I have served your majesty - in all things...
elizabeth,"I know it, old friend. Don't leave me now."
walsingham,Y ou don't need me any more. Permission - to go -
elizabeth,"You always did do as you pleased, whether I wanted it or not. I've no doubt you'll do as you please now."
oyal servant,Her majesty the Queen!
elizabeth,When was the birth?
raleigh,F our nights ago.
elizabeth,The mother is well?
raleigh,Thank God.
elizabeth,And the child?
raleigh,My son is well.
elizabeth,Your Elizabeth has a child. You must be proud.
raleigh,Yes.
elizabeth,"And fulfilled? RALEIGH As any man can be. Elizabeth looks at him in silence for a long moment. ELIZABETH And do you still dream of your shining city, your New World? ALEIGH More than ever. She turns to go. But before she reaches the door, she stops."
lizabeth,I'd like to give your son my blessing.
raleigh,I would be honoured.
