Speaker,Dialogue
nekhorvich," 'If?'  My, my, my...the five hundred people on Bruny Island that you deliberately infected with Chimera needed it as well."
mccloy,"Oh, please!  How was I to know they had to be treated with Bellerophon within twenty hours?"
nekhorvich,By asking me.
mccloy,"You still don't get it, do you?  You want to make an omelet, you break a few eggs - I needed to know just how bad the disease was - in the real world, not the lab.  And you never know til you try.  You thought you were genetically splicing together strains of influenza to create a cure for all influenzas.  But I saw you creating a disease so terrible in Chimera that the cure would be priceless."
nekhorvich,You wanted the disease in order to peddle the cure.
mccloy,"Well, the thought had occurred to me.  I needed Chimera in order to peddle Bellerophon.  For hero to be appreciated, you need a monster. Now that's not so difficult to understand, is it?  Look, time was a shot of penicillin could knock off every bloody bug in the zoo!  Not anymore!..have you any idea the R&D money it takes to float one little pissy boutique antibiotic that's barely effective against one strain of one bacterium?  If I couldn't makes money killing the microscopic little shits that are out there, you'd help me put one out there I can make on!..there it is.  I've confessed.  I, John C. McCloy, am in business to make money.  Lilly's making billions feeding Prozac to depressed dogs.  Pfizer doesn't even know where to put the money they're making on Viagra, and let me tell you that shit didn't do a thing for me even at twice the recommended dose, Jesus, who do I have to screw to get a a break!..now get me out of here, get me treated and let's go back to work!.."
nekhorvich,"You know, I think it's a little late for that.  Do give my regards to Gradski if you see him."
nyah,"Ethan, you know what frightens me most when I'm with him?..the thought of never seeing you..how are we getting out of here?"
ethan,"Nyah, it's very important not do anything to alarm Ambrose.."
nyah,What?  You told me to get out of here.  I thought you were here to collect me.  I was so relieved.
ethan," No time to explain.  You've done well, and we're so close.  So close.  It's critical that you do whatever Ambrose asks.  Don't worry - it'll be over soon.. That's a promise.. Come on, now off you go!"
luther, So Ambrose has Bellerophon and McCloy's got Chimera.
billy,There guys are walking around with different halves of the same dollar bill?
ethan,"Ambrose got Bellerophon from Nekhorvich on the plane, but he didn't get the Chimera virus."
luther,"Yeah.  Why else would he come back to Australia?  If he had them both, he could sell them anywhere."
ethan,I kill Chimera at Biocyte and he's sitting on a cure without a disease.
luther,"You've got the voice print, I'll get us in.."
stamp,You were right.  Hunt stung McCloy tonight.  He knows.  They'll be going into Biocyte...
ambrose,"Good..then we go where he'll be, don't we?  Well done, Hugh.  Well done."
billy,"You're home, guv'ner.  Home.."
mccloy,- where's George.  My regular driver. Where is he?
billy,"Took ill, guv'.  Touch of the flu. They say it's going around.  Nasty business. Mind you don't catch a chill now."
ethan,"Luther, do you have the building up and running?"
luther,"Sorry, that it a Biocyte facility, their storage structure.."
ethan,Nyah still on the property?
billy,She hasn't left it.
luther,"Okay, here you go -"
ethan,Let's start from the inside out.
luther,"All storage and production of Chimera is done here, in this lab on the forty-second floor, the heart of the building."
luther's voice,Chimera itself is kept in two places: in production vials in an incubation room and housed in a small airtight chamber - inside three injection guns.
billy's voice,"Mate, you kill it in both places, we're laughin' and we go home."
ethan,Now how to get in there.
luther,No garage entrance.  Lobby's protected by five guards on rotating patrol.
ambrose,"If you look at Hunt's operational history, he invariably favors misdirection and deception. For a start he won't go into Biocyte from the ground where he has to risk confrontation with security."
luther's voice, The atrium?  One of a kind.  Runs down the center of the building.  Provides 24-hour natural light via mirrors and daylight storage cells.  Optimal growing conditions for the virus.  Ends in a glass floor which doubles as part of the lab's ceiling.
luther,"Hey, atrium roof closes at sundown."
luther's voice,"And if the louvers are open for more than thirty seconds at night, the Civil Emergency alarms are tipped.  Those even I can't stop.  Thirty seconds total to get you in and the cable out."
ethan,Security?
luther,Thirty-second opening in the roof and a 250-foot drop.
ethan,"I'm not waiting 48 hours.  When we're done at Biocyte, if she's not out of Ambrose's, I'm going in and getting her out."
ambrose,"No, Hunt will prefer to engage in some sort of acrobatic insanity to enter Biocyte somewhere through the atrium where security is minimal.."
billy,Package away in five..four..three.. two..one...
luther,I'm not ready!
ethan,I'm gone..
luther, C'mon!  C'mon!  C'mon!
luther's voice,..nineteen..eighteen..seventeen...
luther's voice, ..sixteen..fifteen..
ethan,"Luther, I'm looking at security."
luther, Alarm in cosmetics.
billy's voice,Cable's clear.
luther,Transponder activated..Reading package and Cable is clean.  He's on his way.
luther,I am. She is.
ambrose's voice,If Hunt actually manages to squeak thru the atrium he's liable to make it to Chimera before we will..
luther,Five and a half minutes.  He's breached the hot zone..
computer voice, Alert.  Chimera-working-seed-stock-pH-and- temperature-level-outside-optimal range.
billy's voice,"How're we doin', then?"
luther,He should've have killed the virus in the incubation area..Nyah's exited the elevator on the same level as the lab.
billy's voice,What can we do' mate?
