Speaker,Dialogue
executioner,"On your knees. Milady kneels, the Executioner steps closer. The tableau silhouetted against a reddish glow on the horizon. The Executioner brushes Milady's braid from her neck, exposing the soft white skin beneath. He raises the scimitar overhead, and just as he is about to bring it down... a cry is heard, torn from the heart:"
athos,No.
porthos,Athos -- But Athos breaks free.       Milady rises to her feet.   Athos rushes to her.
athos,"Forgive me, Sabine.       Please forgive."
milady,"The Cardinal intends to assassinate the King at his birthday celebration on Friday. And with that, Milady reaches forward, offers a gentle kiss. Then, as Athos and the others look on, stunned, uncertain... she takes a backward step, finds the cliff's edge... and steps over it. The Executioner rushes to look after. The others follow. Except for Athos, who remains rooted in place, eyes on the distant horizon. A long silence. THUNDER RUMBLES. EXECUTIONER God's justice be done."
athos,The King's life in danger.   We have work to do.
rochefort,"He can do it every time. Rochefort signals approval to a solitary marksman positioned far away on one of the roof parapets. The marksman rises from a shooter's crouch, bows curtly, and begins to reload his musket."
richelieu,"And he has no qualms about... ROCHEFORT None. He believes that man should honor no Kings before God. RICHELIEU A man of faith. How delightful.  Whatever you're paying him, double it. I want the King's birthday to be a memorable event. And rehang this painting in my chamber. Just as it is. HOLD ON Richelieu for a beat.   Framed by a sky filled with stars. His evil intent. CUT TO:"
louis,They look... happy.
anne,"Hungry, more likely. LOUIS Still, you were right about the celebration. And when the Cardinal told me how much it meant to you... ANNE I said nothing. LOUIS But... ? ANNE The Cardinal expressed in confidence how much the celebration would mean to you... Both pause to consider the manipulation."
richelieu,France will not go wanting. A new King will sit on the throne. The true King after all...
rochefort,"Yes, Your Eminence."
richelieu,"Are you sure? ROCHEFORT I'd stake my life on it, Your Eminence. RICHELIEU  Rest assured, Captain. You have."
athos, Look through the surrounding area. We'll try to reach the King...
louis,Leave us... alone. That's when a loud BOOM rocks the room.
richelieu," Kill him. Kill her, too."
rochefort,Not for long.
rochefort,I might... have been... mistaken.
richelieu,"Your Majesty, that document is an obvious forgery. I am clearly the victim of a conspiracy designed and perpetuated by these three Musketeers."
richelieu,You can't do this to me.   I'm the Cardinal of France. 
louis,"And as King... I hereby reinstate the Musketeers. A tremendous cheer is heard from all. Richelieu is led from the room. He pauses in front of d'Artagnan. RICHELIEU Congratulations, Monsieur d'Artagnan. I'll be keeping an eye on you. D'ARTAGNAN  Thank you, Your Eminence.    I'll be watching you, too. Richelieu smiles his crocodile smile. Followed by guards, he turns and strides away, hands clasped behind his back, scarlet robes billowing behind him. Louis turns to the Musketeers.       He indicates d'Artagnan."
louis,"Is this the young man who saved my life? Porthos puts a hand on d'Artagnan's shoulder. PORTHOS His name's d'Artagnan, Sire."
louis,"Approach, d'Artagnan."
louis,"Rise, d'Artagnan. And join them. Musketeer."
porthos,"His lips, unused as they are to such a contortion, twisted and stretched... into a smile."
aramis,It was spectacular. And what teeth.
