	Movie	Genre	Writer	Title	Path
934	Silver Bullet	['Horror']	['Stephen King']	Silver_Bullet	../data/scraping/texts/Silver_Bullet.txt
935	Silver Linings Playbook	['Comedy', 'Drama', 'Romance']	['David O. Russell', 'Matthew Quick']	Silver_Linings_Playbook	../data/scraping/texts/Silver_Linings_Playbook.txt
936	Simone	['Comedy', 'Drama', 'Sci-Fi']	['Andrew Niccol']	Simone	../data/scraping/texts/Simone.txt
937	Single White Female	['Drama', 'Thriller']	['Don Roos', 'John Lutz']	Single_White_Female	../data/scraping/texts/Single_White_Female.txt
938	Sister Act	['Comedy', 'Crime', 'Musical']	['Paul Rudnick']	Sister_Act	../data/scraping/texts/Sister_Act.txt
939	Six Degrees of Separation	['Comedy', 'Drama', 'Mystery']	['John Guare']	Six_Degrees_of_Separation	../data/scraping/texts/Six_Degrees_of_Separation.txt
940	Sixth Sense, The	['Drama', 'Horror', 'Mystery', 'Thriller']	['M. Night Shyamalan']	Sixth_Sense	../data/scraping/texts/Sixth_Sense.txt
941	Sleepless in Seattle	['Comedy', 'Romance', 'Drama']	['Jeff Arch', 'Nora Ephron', 'David S. Ward']	Sleepless_in_Seattle	../data/scraping/texts/Sleepless_in_Seattle.txt
942	Sleepy Hollow	['Horror', 'Mystery']	['Andrew Kevin Walker', 'Tom Stoppard']	Sleepy_Hollow	../data/scraping/texts/Sleepy_Hollow.txt
943	Sling Blade	['Drama']	['Billy Bob Thornton']	Sling_Blade	../data/scraping/texts/Sling_Blade.txt
944	Slither	['Comedy', 'Horror', 'Sci-Fi']	['James Gunn']	Slither	../data/scraping/texts/Slither.txt
945	Slumdog Millionaire	['Crime', 'Drama', 'Romance']	['Simon Beaufoy', 'Vikas Swarup']	Slumdog_Millionaire	../data/scraping/texts/Slumdog_Millionaire.txt
946	Smashed	['Comedy', 'Drama']	['Susan Burke', 'James Ponsoldt']	Smashed	../data/scraping/texts/Smashed.txt
947	Smokin' Aces	['Action', 'Comedy', 'Crime', 'Drama']	['Joe Carnahan']	Smokin'_Aces	../data/scraping/texts/Smokin'_Aces.txt
948	Snatch	['Comedy', 'Crime']	['Guy Ritchie']	Snatch	../data/scraping/texts/Snatch.txt
949	Snow Falling On Cedars	['Drama']	['Ronald Bass', 'Scott Hicks']	Snow_Falling_On_Cedars	../data/scraping/texts/Snow_Falling_On_Cedars.txt
950	Snow White and the Huntsman	['Action', 'Adventure', 'Drama']	['Evan Daugherty', 'John Lee Hancock', 'Hossein Amini']	Snow_White_and_the_Huntsman	../data/scraping/texts/Snow_White_and_the_Huntsman.txt
951	So I Married an Axe Murderer	['Comedy', 'Romance', 'Thriller']	['Robbie Fox']	So_I_Married_an_Axe_Murderer	../data/scraping/texts/So_I_Married_an_Axe_Murderer.txt
952	Social Network, The	['Drama']	['Aaron Sorkin']	Social_Network	../data/scraping/texts/Social_Network.txt
953	Solaris	['Drama', 'Romance', 'Sci-Fi']	['Steven Soderbergh']	Solaris	../data/scraping/texts/Solaris.txt
954	Soldier	['Action', 'Drama', 'Sci-Fi']	['David Webb Peoples']	Soldier	../data/scraping/texts/Soldier.txt
955	Someone To Watch Over Me	['Action', 'Crime', 'Thriller', 'Drama']	['Howard Franklin', 'Danilo Bach', 'David Seltzer']	Someone_To_Watch_Over_Me	../data/scraping/texts/Someone_To_Watch_Over_Me.txt
956	Something's Gotta Give	['Comedy', 'Romance', 'Drama']	['Nancy Meyers']	Something's_Gotta_Give	../data/scraping/texts/Something's_Gotta_Give.txt
957	Source Code	['Mystery', 'Sci-Fi', 'Thriller']	['Ben Ripley']	Source_Code	../data/scraping/texts/Source_Code.txt
958	South Park	['Animation', 'Comedy', 'Musical']	['Trey Parker', 'Matt Stone', 'Pam Brady']	South_Park	../data/scraping/texts/South_Park.txt
959	Space Milkshake	['Comedy', 'Sci-Fi']	['Armen Evrensel']	Space_Milkshake	../data/scraping/texts/Space_Milkshake.txt
960	Spanglish	['Comedy', 'Romance', 'Drama']	['James L. Brooks']	Spanglish	../data/scraping/texts/Spanglish.txt
961	Spare Me	['Thriller']	['Christopher Grimm', 'Matthew Harrison']	Spare_Me	../data/scraping/texts/Spare_Me.txt
962	Spartan	['Crime', 'Drama', 'Thriller']	['Brian Helgeland']	Spartan	../data/scraping/texts/Spartan.txt
963	Speed Racer	['Action', 'Family', 'Sport']	['Larry Wachowski', 'Andy Wachowski']	Speed_Racer	../data/scraping/texts/Speed_Racer.txt
964	Sphere	['Sci-Fi', 'Thriller']	['Stephen Hauser']	Sphere	../data/scraping/texts/Sphere.txt
965	Spider-Man	['Action', 'Adventure', 'Sci-Fi']	['David Koepp']	Spider-Man	../data/scraping/texts/Spider-Man.txt
966	St. Elmo's Fire	['Drama', 'Romance']	['Joel Schumacher', 'Carl Kurlander']	St	../data/scraping/texts/St.txt
967	Star Trek	['Action', 'Adventure', 'Sci-Fi']	['Roberto Orci', 'Alex Kurtzman']	Star_Trek	../data/scraping/texts/Star_Trek.txt
968	Star Trek II: The Wrath of Khan	['Action', 'Adventure', 'Sci-Fi']	['Jack B Sowards', 'Harve Bennett']	Star_Trek_II:_The_Wrath_of_Khan	../data/scraping/texts/Star_Trek_II:_The_Wrath_of_Khan.txt
969	Star Trek: First Contact	['Action', 'Adventure', 'Sci-Fi']	['Ronald Moore', 'Brannon Braga']	Star_Trek:_First_Contact	../data/scraping/texts/Star_Trek:_First_Contact.txt
970	Star Trek: Generations	['Action', 'Adventure', 'Sci-Fi']	['Rick Berman', 'Ronald Moore', 'Brannon Braga']	Star_Trek:_Generations	../data/scraping/texts/Star_Trek:_Generations.txt
971	Star Trek: Nemesis	['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']	['John Logan']	Star_Trek:_Nemesis	../data/scraping/texts/Star_Trek:_Nemesis.txt
972	Star Trek: The Motion Picture	['Sci-Fi']	['Gene Roddenberry', 'Harold Livingston']	Star_Trek:_The_Motion_Picture	../data/scraping/texts/Star_Trek:_The_Motion_Picture.txt
973	Star Wars: A New Hope	['Action', 'Adventure', 'Fantasy', 'Sci-Fi']	['George Lucas']	Star_Wars:_A_New_Hope	../data/scraping/texts/Star_Wars:_A_New_Hope.txt
974	Star Wars: Attack of the Clones	['Sci-Fi', 'Adventure', 'Action', 'Fantasy']	['George Lucas']	Star_Wars:_Attack_of_the_Clones	../data/scraping/texts/Star_Wars:_Attack_of_the_Clones.txt
975	Star Wars: Return of the Jedi	['Fantasy', 'Sci-Fi', 'Action', 'Adventure']	['George Lucas', 'Lawrence Kasdan']	Star_Wars:_Return_of_the_Jedi	../data/scraping/texts/Star_Wars:_Return_of_the_Jedi.txt
976	Star Wars: Revenge of the Sith	['Sci-Fi', 'Adventure', 'Action', 'Fantasy']	['George Lucas']	Star_Wars:_Revenge_of_the_Sith	../data/scraping/texts/Star_Wars:_Revenge_of_the_Sith.txt
977	Star Wars: The Empire Strikes Back	['Action', 'Adventure', 'Fantasy', 'Sci-Fi']	['George Lucas', 'Lawrence Kasdan', 'Leigh Brackett']	Star_Wars:_The_Empire_Strikes_Back	../data/scraping/texts/Star_Wars:_The_Empire_Strikes_Back.txt
978	Star Wars: The Force Awakens	['Action', 'Adventure', 'Fantasy']	['Lawrence Kasdan', 'J.J. Abrams', 'Michael Arndt']	Star_Wars:_The_Force_Awakens	../data/scraping/texts/Star_Wars:_The_Force_Awakens.txt
979	Star Wars: The Phantom Menace	['Sci-Fi', 'Adventure', 'Action', 'Fantasy']	['George Lucas']	Star_Wars:_The_Phantom_Menace	../data/scraping/texts/Star_Wars:_The_Phantom_Menace.txt
980	Starman	['Adventure', 'Drama', 'Romance', 'Sci-Fi']	['Bruce A. Evans', 'Raynold Gideon']	Starman	../data/scraping/texts/Starman.txt
981	Starship Troopers	['Sci-Fi', 'Action']	['Robert A. Heinlein', 'Edward Neumeier']	Starship_Troopers	../data/scraping/texts/Starship_Troopers.txt
982	State and Main	['Comedy']	['David Mamet']	State_and_Main	../data/scraping/texts/State_and_Main.txt
983	Station West	['Western']	['Frank Fenton', 'Winston Miller', 'Luke Short']	Station_West	../data/scraping/texts/Station_West.txt
984	Stepmom	['Comedy', 'Drama']	['Ronald Bass', 'Gigi Levangie', 'Elizabeth Chandler', 'Jessie Nelson', 'Steven Rogers']	Stepmom	../data/scraping/texts/Stepmom.txt
985	Sting, The	['Comedy', 'Crime', 'Drama']	['David Ward']	Sting	../data/scraping/texts/Sting.txt
986	Stir of Echoes	['Thriller', 'Horror', 'Mystery']	['David Koepp', 'Richard Matheson']	Stir_of_Echoes	../data/scraping/texts/Stir_of_Echoes.txt
987	Storytelling	['Comedy', 'Drama']	['Todd Solondz']	Storytelling	../data/scraping/texts/Storytelling.txt
988	Straight Outta Compton	['Drama']	['Jonathan Herman', 'Andrea Berloff']	Straight_Outta_Compton	../data/scraping/texts/Straight_Outta_Compton.txt
989	Strange Days	['Crime', 'Thriller', 'Sci-Fi', 'Mystery', 'Action', 'Drama']	['James Cameron', 'Jay Cocks']	Strange_Days	../data/scraping/texts/Strange_Days.txt
990	Strangers on a Train	['Drama', 'Film-Noir', 'Thriller']	['Raymond Chandler', 'Czenzi Ormonde']	Strangers_on_a_Train	../data/scraping/texts/Strangers_on_a_Train.txt
991	Stuntman, The	['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']	['Lawrence B. Marcus', 'Richard Rush', 'Paul Brodeur']	Stuntman	../data/scraping/texts/Stuntman.txt
992	Sugar	['Drama']	['Anna Boden', 'Ryan Fleck']	Sugar	../data/scraping/texts/Sugar.txt
993	Sugar and Spice	['Comedy']	['Mandy Nelson']	Sugar_and_Spice	../data/scraping/texts/Sugar_and_Spice.txt
994	Sunset Blvd.	['Drama', 'Film-Noir']	['Charles Brackett', 'Billy Wilder', 'D.M. Harshman Jr.']	Sunset_Blvd	../data/scraping/texts/Sunset_Blvd.txt
995	Sunshine Cleaning	['Comedy', 'Drama']	['Megan Holley']	Sunshine_Cleaning	../data/scraping/texts/Sunshine_Cleaning.txt
996	Super 8	['Mystery', 'Sci-Fi', 'Thriller']	['J.J. Abrams']	Super_8	../data/scraping/texts/Super_8.txt
997	Superbad	['Comedy']	['Seth Rogen', 'Evan Goldberg']	Superbad	../data/scraping/texts/Superbad.txt
998	Supergirl	['Sci-Fi', 'Adventure', 'Fantasy', 'Action']	['David Odell']	Supergirl	../data/scraping/texts/Supergirl.txt
999	Surfer King, The	['Comedy']	['Bernard Murray Jr']	Surfer_King	../data/scraping/texts/Surfer_King.txt
1000	Surrogates	['Action', 'Sci-Fi', 'Thriller']	['John Brancato', 'Michael Ferris', 'Robert Venditti']	Surrogates	../data/scraping/texts/Surrogates.txt
1001	Suspect Zero	['Thriller', 'Crime', 'Horror', 'Drama']	['Zak Penn']	Suspect_Zero	../data/scraping/texts/Suspect_Zero.txt
1002	Sweeney Todd: The Demon Barber of Fleet Street	['Drama', 'Horror', 'Musical']	['John Logan']	Sweeney_Todd:_The_Demon_Barber_of_Fleet_Street	../data/scraping/texts/Sweeney_Todd:_The_Demon_Barber_of_Fleet_Street.txt
1003	Sweet Hereafter, The	['Drama']	['Russel Banks', 'Atom Egoyan']	Sweet_Hereafter	../data/scraping/texts/Sweet_Hereafter.txt
1004	Sweet Smell of Success	['Drama', 'Film-Noir']	['Ernest Lehman', 'Clifford Odets']	Sweet_Smell_of_Success	../data/scraping/texts/Sweet_Smell_of_Success.txt
1005	Swingers	['Comedy', 'Drama']	['Jon Favreau']	Swingers	../data/scraping/texts/Swingers.txt
1006	Swordfish	['Action', 'Thriller']	['Skip Woods']	Swordfish	../data/scraping/texts/Swordfish.txt
1007	Synecdoche, New York	['Comedy', 'Drama']	['Charlie Kaufman']	Synecdoche	../data/scraping/texts/Synecdoche.txt
1008	Syriana	['Drama', 'Thriller']	['Stephen Gaghan', 'Robert Baer']	Syriana	../data/scraping/texts/Syriana.txt
1009	Take Shelter	['Drama', 'Thriller']	['Jeff Nichols']	Take_Shelter	../data/scraping/texts/Take_Shelter.txt
1010	Taking Lives	['Drama', 'Crime', 'Thriller', 'Horror']	['Michael Pye', 'Jon Bokenkamp']	Taking_Lives	../data/scraping/texts/Taking_Lives.txt
1011	Taking of Pelham One Two Three, The	['Crime', 'Drama', 'Thriller']	['Peter Stone', 'John Godey']	Taking_of_Pelham_One_Two_Three	../data/scraping/texts/Taking_of_Pelham_One_Two_Three.txt
1012	Taking Sides	['Drama', 'Music']	['Ronald Harwood']	Taking_Sides	../data/scraping/texts/Taking_Sides.txt
1013	Talented Mr. Ripley, The	['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']	['Anthony Minghella']	Talented_Mr	../data/scraping/texts/Talented_Mr.txt
1014	Tall in the Saddle	['Mystery', 'Western', 'Romance']	['Michael Hogan', 'Paul P Fix', 'Gordon Ray Young']	Tall_in_the_Saddle	../data/scraping/texts/Tall_in_the_Saddle.txt
1015	Tamara Drewe	['Comedy', 'Drama', 'Romance']	['Moira Buffini']	Tamara_Drewe	../data/scraping/texts/Tamara_Drewe.txt
1016	Taxi Driver	['Crime', 'Drama', 'Thriller']	['Paul Schrader']	Taxi_Driver	../data/scraping/texts/Taxi_Driver.txt
1017	Ted	['Comedy', 'Fantasy']	['Seth Macfarlane', 'Alec Sulkin', 'Wellesley Wild']	Ted	../data/scraping/texts/Ted.txt
1018	Terminator	['Sci-Fi', 'Thriller', 'Action', 'Drama', 'Romance']	['Harlan Ellison', 'James Cameron', 'Gale Anne Hurd', 'William Wisher Jr.']	Terminator	../data/scraping/texts/Terminator.txt
1019	Terminator 2: Judgement Day	['Sci-Fi', 'Action', 'Thriller', 'Drama']	['James Cameron', 'William Wisher']	Terminator_2:_Judgement_Day	../data/scraping/texts/Terminator_2:_Judgement_Day.txt
1020	Terminator Salvation	['Action', 'Adventure', 'Sci-Fi', 'Thriller']	['John Brancato', 'Michael Ferris']	Terminator_Salvation	../data/scraping/texts/Terminator_Salvation.txt
1021	The Rage: Carrie 2	['Horror', 'Sci-Fi', 'Thriller']	['Rafael Moreu']	The_Rage:_Carrie_2	../data/scraping/texts/The_Rage:_Carrie_2.txt
1022	Theory of Everything, The	['Drama', 'Romance']	['Anthony McCarten']	Theory_of_Everything	../data/scraping/texts/Theory_of_Everything.txt
1023	There's Something About Mary	['Comedy', 'Romance']	['Peter Farrelly', 'Bobby Farrelly', 'Ed Decter', 'John J. Strauss']	There's_Something_About_Mary	../data/scraping/texts/There's_Something_About_Mary.txt
1024	They	['Horror', 'Thriller']	['Brendan Hood']	They	../data/scraping/texts/They.txt
1025	Thing, The	['Action', 'Horror', 'Sci-Fi', 'Thriller']	['John W. Campbell Jr.', 'Bill Lancaster']	Thing	../data/scraping/texts/Thing.txt
1026	Things My Father Never Taught Me, The	['Short', 'Comedy', 'Romance']	['Burleigh Smith']	Things_My_Father_Never_Taught_Me	../data/scraping/texts/Things_My_Father_Never_Taught_Me.txt
1027	Thirteen Days	['Drama']	['David Self']	Thirteen_Days	../data/scraping/texts/Thirteen_Days.txt
1028	This Boy's Life	['Drama']	['Robert Getchell']	This_Boy's_Life	../data/scraping/texts/This_Boy's_Life.txt
1029	This is 40	['Comedy']	['Judd Apatow']	This_is_40	../data/scraping/texts/This_is_40.txt
1030	Thor	['Action', 'Adventure', 'Fantasy']	['Ashley Miller', 'Zack Stentz']	Thor	../data/scraping/texts/Thor.txt
1031	Thor Ragnarok	['Action', 'Adventure', 'Comedy']	['Eric Pearson', 'Craig Kyle', 'Christopher L. Yost']	Thor_Ragnarok	../data/scraping/texts/Thor_Ragnarok.txt
1032	Three Kings	['Action', 'Adventure', 'War']	['David O. Russell', 'John Ridley']	Three_Kings	../data/scraping/texts/Three_Kings.txt
1033	Three Kings (Spoils of War)	['Action', 'Adventure', 'War']	['John Ridley']	Three_Kings_(Spoils_of_War)	../data/scraping/texts/Three_Kings_(Spoils_of_War).txt
1034	Three Men and a Baby	['Comedy', 'Family']	['Jim Cruickshank', 'James Orr', 'Colline Serreau']	Three_Men_and_a_Baby	../data/scraping/texts/Three_Men_and_a_Baby.txt
1035	Three Musketeers, The	['Action', 'Adventure', 'Comedy', 'Romance']	['David Loughery']	Three_Musketeers	../data/scraping/texts/Three_Musketeers.txt
1036	Thunderbirds	['Action', 'Adventure', 'Comedy']	['Peter Hewitt', 'William Osborne', 'Michael McCullers']	Thunderbirds	../data/scraping/texts/Thunderbirds.txt
1037	Thunderheart	['Crime', 'Mystery', 'Thriller']	['John Fusco']	Thunderheart	../data/scraping/texts/Thunderheart.txt
1038	Ticker	['Action.Thriller', 'Crime']	['Paul B. Margolis']	Ticker	../data/scraping/texts/Ticker.txt
1039	Timber Falls	['Horror', 'Thriller']	['Dan Kay', 'Tony Giglio']	Timber_Falls	../data/scraping/texts/Timber_Falls.txt
1040	Time Machine, The	['Action', 'Adventure', 'Sci-Fi']	['John Logan']	Time_Machine	../data/scraping/texts/Time_Machine.txt
1041	Tin Cup	['Comedy', 'Drama', 'Romance']	['John Norville', 'Ron Shelton']	Tin_Cup	../data/scraping/texts/Tin_Cup.txt
1042	Tin Men	['Comedy', 'Drama']	['Barry Levinson']	Tin_Men	../data/scraping/texts/Tin_Men.txt
1043	Tinker Tailor Soldier Spy	['Drama', 'Mystery', 'Thriller']	"[""Bridget O'Connor"", 'Peter Straughan']"	Tinker_Tailor_Soldier_Spy	../data/scraping/texts/Tinker_Tailor_Soldier_Spy.txt
1044	Titanic	['Drama', 'Romance']	['James Cameron']	Titanic	../data/scraping/texts/Titanic.txt
1045	TMNT	['Animation', 'Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']	['Kevin Munroe']	TMNT	../data/scraping/texts/TMNT.txt
1046	To Sleep with Anger	['Drama']	['Charles Burnett']	To_Sleep_with_Anger	../data/scraping/texts/To_Sleep_with_Anger.txt
1047	Tombstone	['Action', 'Drama', 'Western']	['Kevin Jarre']	Tombstone	../data/scraping/texts/Tombstone.txt
1048	Tomorrow Never Dies	['Action', 'Adventure', 'Thriller']	['Bruce Feirstein', 'Ian Fleming']	Tomorrow_Never_Dies	../data/scraping/texts/Tomorrow_Never_Dies.txt
1049	Top Gun	['Action', 'Drama']	['Chip Proser']	Top_Gun	../data/scraping/texts/Top_Gun.txt
1050	Total Recall	['Action', 'Adventure', 'Sci-Fi', 'Thriller']	"['Ronald Shusett', ""Dan O'Bannon"", 'Steven Pressfield']"	Total_Recall	../data/scraping/texts/Total_Recall.txt
1051	Tourist, The	['Action', 'Drama', 'Thriller']	['Julian Fellowes']	Tourist	../data/scraping/texts/Tourist.txt
1052	Toy Story	['Animation', 'Comedy', 'Family', 'Fantasy']	['Joss Whedon', 'Andrew Stanton', 'Joel Cohen', 'Alec Sokolow']	Toy_Story	../data/scraping/texts/Toy_Story.txt
1053	Traffic	['Crime', 'Drama', 'Thriller']	['Stephen Gaghan']	Traffic	../data/scraping/texts/Traffic.txt
1054	Training Day	['Action', 'Drama', 'Thriller']	['David Ayer']	Training_Day	../data/scraping/texts/Training_Day.txt
1055	Trainspotting	['Drama']	['Irvine Welsh', 'John Hodge']	Trainspotting	../data/scraping/texts/Trainspotting.txt
1056	Transformers: The Movie	['Action', 'Animation', 'Family', 'Sci-Fi']	['Ron Friedman']	Transformers:_The_Movie	../data/scraping/texts/Transformers:_The_Movie.txt
1057	Tremors	['Comedy', 'Horror', 'Sci-Fi']	['S. S. Wilson', 'Brent Maddock']	Tremors	../data/scraping/texts/Tremors.txt
1058	Tristan and Isolde	['Action', 'Adventure', 'Drama', 'Romance']	['Dean Georgaris']	Tristan_and_Isolde	../data/scraping/texts/Tristan_and_Isolde.txt
1059	TRON	['Action', 'Adventure', 'Fantasy', 'Sci-Fi']	['Steven Lisberger', 'Bonnie MacBird', 'Charlie Haas']	TRON	../data/scraping/texts/TRON.txt
1060	TRON: Legacy	['Action', 'Adventure', 'Sci-Fi']	['Richard Jefferies']	TRON:_Legacy	../data/scraping/texts/TRON:_Legacy.txt
1061	Tropic Thunder	['Action', 'Adventure', 'Comedy', 'War']	['Ethan Cohen', 'Ben Stiller', 'Justin Theroux']	Tropic_Thunder	../data/scraping/texts/Tropic_Thunder.txt
1062	True Grit	['Adventure', 'Drama', 'Western']	['Joel Cohen', 'Ethan Coen', 'Charles Portis']	True_Grit	../data/scraping/texts/True_Grit.txt
1063	True Lies	['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']	['Claude Zidi', 'Simon Micha�l', 'Didier Kaminka', 'James Cameron']	True_Lies	../data/scraping/texts/True_Lies.txt
1064	True Romance	['Action', 'Crime', 'Romance', 'Thriller']	['Quentin Tarantino']	True_Romance	../data/scraping/texts/True_Romance.txt
1065	Truman Show, The	['Comedy', 'Drama', 'Fantasy', 'Sci-Fi']	['Andrew Niccol']	Truman_Show	../data/scraping/texts/Truman_Show.txt
1066	Twilight	['Drama', 'Fantasy', 'Romance', 'Thriller']	['Melissa Rosenberg']	Twilight	../data/scraping/texts/Twilight.txt
1067	Twilight: New Moon	['Drama', 'Fantasy', 'Horror', 'Romance', 'Thriller']	['Melissa Rosenberg', 'Stephenie Meyer']	Twilight:_New_Moon	../data/scraping/texts/Twilight:_New_Moon.txt
1068	Twin Peaks	['Drama', 'Horror', 'Thriller', 'Mystery']	['Mark Frost', 'David Lynch', 'Robert Engels']	Twin_Peaks	../data/scraping/texts/Twin_Peaks.txt
1069	Twins	['Action', 'Comedy', 'Sci-Fi']	['William Osborne', 'William Davies', 'Timothy Harris', 'Hershel Weingrod', 'William Goldman']	Twins	../data/scraping/texts/Twins.txt
1070	Two For The Money	['Comedy', 'Drama', 'Sport', 'Thriller']	['Dan Gilroy']	Two_For_The_Money	../data/scraping/texts/Two_For_The_Money.txt
1071	U Turn	['Drama', 'Thriller']	['John Ridley', 'Richard Rutowski', 'Oliver Stone']	U_Turn	../data/scraping/texts/U_Turn.txt
1072	Ugly Truth, The	['Comedy', 'Romance']	['Nicole Eastman', 'Tracey Jackson', 'Peter Hume', 'David Diamond', 'David Weissman', 'Roger Kumble']	Ugly_Truth	../data/scraping/texts/Ugly_Truth.txt
1073	Un Singe en Hiver	['Comedy', 'Drama']	['Michel Audiard', 'Antoine Blondin', 'Fran�ois Boyer']	Un_Singe_en_Hiver	../data/scraping/texts/Un_Singe_en_Hiver.txt
1074	Unbreakable	['Drama', 'Fantasy', 'Thriller']	['M. Night Shyamalan']	Unbreakable	../data/scraping/texts/Unbreakable.txt
1075	Under Fire	['Drama']	['Clayton Frohman', 'Ron Shelton']	Under_Fire	../data/scraping/texts/Under_Fire.txt
1076	Unknown	['Drama', 'Mystery', 'Thriller']	['Oliver Butcher', 'Stephen Cornwell']	Unknown	../data/scraping/texts/Unknown.txt
1077	Up	['Animation', 'Adventure', 'Comedy', 'Drama', 'Family']	['Pete Docter', 'Bob Peterson', 'Thomas McCarthy']	Up	../data/scraping/texts/Up.txt
1078	Up in the Air	['Drama', 'Romance']	['Jason Reitman', 'Sheldon Turner']	Up_in_the_Air	../data/scraping/texts/Up_in_the_Air.txt
1079	Usual Suspects, The	['Crime', 'Mystery', 'Thriller']	['Christopher McQuarrie']	Usual_Suspects	../data/scraping/texts/Usual_Suspects.txt
1080	V for Vendetta	['Action', 'Drama', 'Sci-Fi', 'Thriller']	['Andy Wachowski', 'Larry Wachowski']	V_for_Vendetta	../data/scraping/texts/V_for_Vendetta.txt
1081	Valkyrie	['Drama', 'Thriller', 'War']	['Christopher McQuarrie', 'Nathan Alexander']	Valkyrie	../data/scraping/texts/Valkyrie.txt
1082	Vanilla Sky	['Mystery', 'Romance', 'Sci-Fi', 'Thriller']	['Cameron Crowe']	Vanilla_Sky	../data/scraping/texts/Vanilla_Sky.txt
1083	Verdict, The	['Drama']	['Barry Reed', 'David Mamet']	Verdict	../data/scraping/texts/Verdict.txt
1084	Very Bad Things	['Comedy', 'Thriller']	['Peter Berg']	Very_Bad_Things	../data/scraping/texts/Very_Bad_Things.txt
1085	Village, The	['Drama', 'Mystery', 'Thriller']	['M. Night Shyamalan']	Village	../data/scraping/texts/Village.txt
1086	Virtuosity	['Action', 'Sci-Fi', 'Thriller']	['Eric Bernt']	Virtuosity	../data/scraping/texts/Virtuosity.txt
1087	Visitor, The	['Crime', 'Drama', 'Romance']	['Thomas McCarthy']	Visitor	../data/scraping/texts/Visitor.txt
1088	Wag the Dog	['Comedy']	['David Mamet']	Wag_the_Dog	../data/scraping/texts/Wag_the_Dog.txt
1089	Walk to Remember, A	['Drama', 'Romance']	['Karen Janszen']	Walk_to_Remember	../data/scraping/texts/Walk_to_Remember.txt
1090	Walking Tall	['Action', 'Drama', 'Thriller']	['Mort Briskin', 'David Klass']	Walking_Tall	../data/scraping/texts/Walking_Tall.txt
1091	Wall Street	['Crime', 'Drama']	['Stanley Weiser', 'Oliver Stone']	Wall_Street	../data/scraping/texts/Wall_Street.txt
1092	Wall Street: Money Never Sleeps	['Drama']	['Allan Loeb']	Wall_Street:_Money_Never_Sleeps	../data/scraping/texts/Wall_Street:_Money_Never_Sleeps.txt
1093	Wall-E	['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Romance', 'Sci-Fi']	['Andrew Stanton', 'Pete Docter']	Wall-E	../data/scraping/texts/Wall-E.txt
1094	Wanted	['Action', 'Crime', 'Thriller']	['Michael Brandt', 'Derek Haas']	Wanted	../data/scraping/texts/Wanted.txt
1095	War for the Planet of the Apes	['Action', 'Adventure', 'Drama']	['Mark Bomback', 'Matt Reeves']	War_for_the_Planet_of_the_Apes	../data/scraping/texts/War_for_the_Planet_of_the_Apes.txt
1096	War Horse	['Drama', 'War']	['Lee Hall', 'Richard Curtis']	War_Horse	../data/scraping/texts/War_Horse.txt
1097	War of the Worlds	['Action', 'Adventure', 'Sci-Fi', 'Thriller']	['Josh Friedman', 'David Koepp']	War_of_the_Worlds	../data/scraping/texts/War_of_the_Worlds.txt
1098	Warm Springs	['Biography', 'Drama']	['Margaret Nagle']	Warm_Springs	../data/scraping/texts/Warm_Springs.txt
1099	Warrior	[' Action', 'Drama']	"[""Gavin O'Connor"", 'Anthony Tambakis', 'Cliff Dorfman']"	Warrior	../data/scraping/texts/Warrior.txt
1100	Watchmen	['Action', 'Fantasy', 'Sci-Fi', 'Thriller']	['David Hayter', 'Alex Tse']	Watchmen	../data/scraping/texts/Watchmen.txt
1101	Water for Elephants	['Drama', 'Romance']	['Richard Lagravenese']	Water_for_Elephants	../data/scraping/texts/Water_for_Elephants.txt
1102	Way Back, The	['Adventure', 'Drama']	['Peter Weir', 'Slavomir Rawicz']	Way_Back	../data/scraping/texts/Way_Back.txt
1103	We Own the Night	['Crime', 'Drama', 'Thriller']	['James Gray']	We_Own_the_Night	../data/scraping/texts/We_Own_the_Night.txt
1104	What Lies Beneath	['Horror.Mystery', 'Thriller', 'Drama']	['Sarah Kernochan', 'Clark Gregg']	What_Lies_Beneath	../data/scraping/texts/What_Lies_Beneath.txt
1105	When a Stranger Calls	['Horror', 'Thriller']	['Steve Feke', 'Fred Walton']	When_a_Stranger_Calls	../data/scraping/texts/When_a_Stranger_Calls.txt
1106	While She Was Out	['Crime', 'Drama', 'Thriller']	['Susan Montford', 'Edward Bryant']	While_She_Was_Out	../data/scraping/texts/While_She_Was_Out.txt
1107	Whistleblower, The	['Drama', 'Thriller']	['Eilis Kirwan', 'Larysa Kondracki']	Whistleblower	../data/scraping/texts/Whistleblower.txt
1108	White Christmas	['Comedy', 'Musical', 'Romance']	['Norman Krasna', 'Melvin Frank', 'Norman Panama']	White_Christmas	../data/scraping/texts/White_Christmas.txt
1109	White Jazz	['Crime', 'Drama', 'Mystery', 'Thriller']	['Joe Carnahan', 'Matthew Michael Carnahan']	White_Jazz	../data/scraping/texts/White_Jazz.txt
